Tesla phone app release next week will enable service scheduling in 2 mins with a few taps. No more need to call!,0.8231147540983607,0.17688524590163937
"Yes, signal acquired from that dish",0.9,0.1
"Yes, signal acquired from that dish",0.9,0.1
"Yes, signal acquired from that dish",0.9,0.1
"Yes, I do",0.0,1.0
Getting some regulatory pushback. May not be available in all regions.,0.7467697489818114,0.25323025101818863
Getting some regulatory pushback. May not be available in all regions.,0.7467697489818114,0.25323025101818863
"3 sea level optimized Raptors, 3 vacuum optimized Raptors (big nozzle)",0.7,0.3
 ,1.0,0.0
78% of people want to gentrify Mordor,0.0,1.0
 ,1.0,0.0
Worth watching Revenge of the Electric Car. Covers rebirth of electric cars in general. Has footage before & after we started production of our first car. https://m.youtube.com/watch?v=ru89x1jmpq4,0.3,0.7
"Opposite is true: you can have 100’s of layers of tunnels, but only one layer on surface (to first approximation), therefore trains should be on surface, cars below",1.0,0.0
"Opposite is true: you can have 100’s of layers of tunnels, but only one layer on surface (to first approximation), therefore trains should be on surface, cars below",1.0,0.0
"Yes, we will",0.5,0.5
"Yes, we will",0.5,0.5
A Shortfall of Gravitas,0.4896091964572727,0.5103908035427274
"Not true. Limiting factor in any staged combustion rocket engine, liquid/gas or gas/gas, is pressure & temperature in oxygen preburner",0.9,0.1
"Not true. Limiting factor in any staged combustion rocket engine, liquid/gas or gas/gas, is pressure & temperature in oxygen preburner",0.9,0.1
Almost three now. Boca team is crushing it! Starship has giant dome ,0.9,0.1
too Euro,0.324700703316557,0.675299296683443
too Euro,0.324700703316557,0.675299296683443
too Euro,0.324700703316557,0.675299296683443
"This is true. They each have avionics, several nitrogen thrusters & steerable parachutes.",0.0,1.0
True,0.30538641481762446,0.6946135851823756
Starship will do orbital launches from Boca Chica (near Brownsville) & Cape,0.4,0.6
"Most importantly, every electric car, Tesla or otherwise, matters to the environment we all share. Every time someone chooses electric, the future gets a little bit brighter! If not Tesla, please take a look at these other options: https://en.m.wikipedia.org/wiki/List_of_electric_cars_currently_available",0.8447364125660478,0.15526358743395216
"Most importantly, every electric car, Tesla or otherwise, matters to the environment we all share. Every time someone chooses electric, the future gets a little bit brighter! If not Tesla, please take a look at these other options: https://en.m.wikipedia.org/wiki/List_of_electric_cars_currently_available",0.8447364125660478,0.15526358743395216
"Most importantly, every electric car, Tesla or otherwise, matters to the environment we all share. Every time someone chooses electric, the future gets a little bit brighter! If not Tesla, please take a look at these other options: https://en.m.wikipedia.org/wiki/List_of_electric_cars_currently_available",0.8447364125660478,0.15526358743395216
"Most importantly, every electric car, Tesla or otherwise, matters to the environment we all share. Every time someone chooses electric, the future gets a little bit brighter! If not Tesla, please take a look at these other options: https://en.m.wikipedia.org/wiki/List_of_electric_cars_currently_available",0.8447364125660478,0.15526358743395216
!!,0.7777777777777778,0.22222222222222224
Not sure yet,0.8631147540983607,0.13688524590163936
Not sure yet,0.8631147540983607,0.13688524590163936
Not sure yet,0.8631147540983607,0.13688524590163936
"It will ultimately be used to make up for entire lost sections of the brain due to stroke/accident/congenital. Don’t want to get too excited, but the potential is truly transformational for restoring brain & motor functions. There is no other way to do it imo.",0.5258375195188933,0.47416248048110654
Making progress …,0.5631147540983606,0.43688524590163935
"We def could be wrong about this, but it’s actually good to fix high efficiency vacuum engines with giant nozzles in place & only thrust vector engines with smaller nozzles. Don’t need a lot of room & moment of inertia is much lower.",0.0,1.0
"We def could be wrong about this, but it’s actually good to fix high efficiency vacuum engines with giant nozzles in place & only thrust vector engines with smaller nozzles. Don’t need a lot of room & moment of inertia is much lower.",0.0,1.0
"We def could be wrong about this, but it’s actually good to fix high efficiency vacuum engines with giant nozzles in place & only thrust vector engines with smaller nozzles. Don’t need a lot of room & moment of inertia is much lower.",0.0,1.0
Is he ok?,0.8603723404255319,0.13962765957446807
Is he ok?,0.8603723404255319,0.13962765957446807
 ,0.06295336787564768,0.9370466321243522
Raptor just achieved power level needed for Starship & Super Heavy,0.6112058021615978,0.3887941978384021
nan,0.6112058021615978,0.3887941978384021
nan,0.6112058021615978,0.3887941978384021
nan,0.6112058021615978,0.3887941978384021
nan,0.6112058021615978,0.3887941978384021
Amazing work by Tesla China team!! ,0.8,0.2
"In close traffic, poisonous gas spewing from the car in front of you goes straight into your AC intake. Good thing gas/diesel carmakers didn’t cheat on their emissions or we’d be in real trouble ",0.0,1.0
Good question,0.0,1.0
"Raptor is evolving rapidly. Probably wouldn’t consider it to be even V1.0 until roughly engine 50, although probably engines 12+ can be retrofitted for orbital flight, especially on Super Heavy, which is less sensitive to engine variation. It just needs crazy up force!",0.0,1.0
"Aspirationally, they will be made to the exact same specification, but we can vary cell quantity to account for empirical variation",0.6112058021615978,0.3887941978384021
Definitely,0.7,0.3
"Gap in understanding is that $35k Model 3 production *starts* this month, but will not reach volume production until mid year. Extremely difficult to predict middle part of manufacturing S-curve.",0.2,0.8
"Gap in understanding is that $35k Model 3 production *starts* this month, but will not reach volume production until mid year. Extremely difficult to predict middle part of manufacturing S-curve.",0.2,0.8
"Gap in understanding is that $35k Model 3 production *starts* this month, but will not reach volume production until mid year. Extremely difficult to predict middle part of manufacturing S-curve.",0.2,0.8
"Gap in understanding is that $35k Model 3 production *starts* this month, but will not reach volume production until mid year. Extremely difficult to predict middle part of manufacturing S-curve.",0.2,0.8
Plug in a USB drive to record video,0.0,1.0
"Exactly. And you can on the moon, since it has no atmosphere.",0.39143804561451623,0.6085619543854838
"Exactly. And you can on the moon, since it has no atmosphere.",0.39143804561451623,0.6085619543854838
Took me an embarrassingly long time to learn that,0.2,0.8
Took me an embarrassingly long time to learn that,0.2,0.8
Took me an embarrassingly long time to learn that,0.2,0.8
Took me an embarrassingly long time to learn that,0.2,0.8
"The joints will have shielding, but it’s hard to ensure a good seal. Transpiration cooling (or simply higher pressure cold gas flow) would purge the area behind the hot gas seal.",0.8,0.2
Glad you’re all ok! ,0.06295336787564768,0.9370466321243522
We’ll let the NN loose on Track Mode one day … that’ll be insane,0.7,0.3
We are dramatically increasing Tesla Superchargers within cities & working with landlords to add home charging to apartment buildings,0.6112058021615978,0.3887941978384021
We are dramatically increasing Tesla Superchargers within cities & working with landlords to add home charging to apartment buildings,0.6112058021615978,0.3887941978384021
True,0.6112058021615978,0.3887941978384021
"Almost entirely C++, but we did have an (advanced for the time) client-side Java app for viewing maps & (weirdly) a 3D hockey game in VRML",0.7631147540983607,0.23688524590163934
"Almost entirely C++, but we did have an (advanced for the time) client-side Java app for viewing maps & (weirdly) a 3D hockey game in VRML",0.7631147540983607,0.23688524590163934
"I think will still be better than a normal roof, but adding a heating grid to automatically remove ice & snow sounds like a good option. We have that already on car windows!",0.5214516728901778,0.4785483271098222
Yes,0.6112058021615978,0.3887941978384021
Yes,0.6112058021615978,0.3887941978384021
Yes,0.6112058021615978,0.3887941978384021
Looking into it,0.2,0.8
Probably June 20,0.5,0.5
"Model 3 body design could def be less complex, but, yes, most of weight difference is due to higher safety vs other cars",0.0,1.0
It’s pretty much the only theory. This will mess with your mind: https://en.m.wikipedia.org/wiki/Probability_amplitude,0.39143804561451623,0.6085619543854838
"Six. Two windward, one under each fin & two leeward. Provides redundancy for landing on unimproved surfaces.",0.6,0.4
"Six. Two windward, one under each fin & two leeward. Provides redundancy for landing on unimproved surfaces.",0.6,0.4
"Six. Two windward, one under each fin & two leeward. Provides redundancy for landing on unimproved surfaces.",0.6,0.4
"Six. Two windward, one under each fin & two leeward. Provides redundancy for landing on unimproved surfaces.",0.6,0.4
7 to 10 years,0.0,1.0
Tesla Solarglass roof,0.6,0.4
Tesla Solarglass roof,0.6,0.4
Tesla Solarglass roof,0.6,0.4
Tesla Solarglass roof,0.6,0.4
Meaning not fair that Boeing gets so much more for the same thing,0.0,1.0
Yes Zorbix,0.324700703316557,0.675299296683443
Yes Zorbix,0.324700703316557,0.675299296683443
nan,0.324700703316557,0.675299296683443
"Sure, will aim to do this next week",0.1,0.9
Excellent meetings with senior leaders in China. Very thoughtful about the long-term future.,0.7629533678756477,0.23704663212435234
And even tinier ones for tardigrades,0.0,1.0
Dragon Crew Arm. Astronauts will walk this gantry to enter Dragon & depart for the @Space_Station.,0.2,0.8
No problem if you want to post the suggestions on this timeline. It’s great to get thoughtful criticism.,0.9,0.1
No problem if you want to post the suggestions on this timeline. It’s great to get thoughtful criticism.,0.9,0.1
"About right, but dangerously chuggy & risking bad things at 40%. We’ll keep it above 50% for this flight.",0.8,0.2
Nice,0.6,0.4
Nice,0.6,0.4
Thanks all Tesla club members for helping out! Looking forward to seeing you there tomorrow. ,0.0,1.0
Are you 100% certain that @businessinsider stands by @lopezlinette &amp; supports everything she’s done? Why won’t Lopez go on record saying that she never offered Tripp anything for inside info or asked him to break his confidentiality agreement by taking detailed video of Tesla IP?,0.75,0.25
"One day, there will be a little racing game in the racing game in the car",0.5140392893999706,0.48596071060002954
Only if they’re extremely tiny,1.0,0.0
Leasing now available for Model 3,0.7,0.3
"Due to some Tesla owners encountering system issues yesterday, the free Supercharging referral program will be extended until tomorrow night",0.0,1.0
"Gwynne rocks! Starlink will probably be a little bumpy at first, but then improve rapidly.",0.959020618556701,0.04097938144329897
"Gwynne rocks! Starlink will probably be a little bumpy at first, but then improve rapidly.",0.959020618556701,0.04097938144329897
(Credit @_TomCross_),0.4514782185401405,0.5485217814598595
Barrel on dome,0.4,0.6
Barrel on dome,0.4,0.6
"Actually, I stole it from my secret meme dealer #moneygang",0.24124542124542123,0.7587545787545789
Haha,0.0,1.0
Haha,0.0,1.0
For sure. It fundamentally improves quality of life.,0.16295336787564768,0.8370466321243523
How about being able to look through any of the cameras?,0.6112058021615978,0.3887941978384021
nan,0.41894329450107487,0.5810567054989251
nan,0.41894329450107487,0.5810567054989251
nan,0.41894329450107487,0.5810567054989251
We could probably do that,0.8618811881188119,0.1381188118811881
We could probably do that,0.8618811881188119,0.1381188118811881
"Most people aren’t aware that orbit (and “zero” gravity) is all about horizontal speed, not altitude. A spacecraft needs to travel about 25 times the speed of sound to stay in space.",0.8,0.2
"Most people aren’t aware that orbit (and “zero” gravity) is all about horizontal speed, not altitude. A spacecraft needs to travel about 25 times the speed of sound to stay in space.",0.8,0.2
"Most people aren’t aware that orbit (and “zero” gravity) is all about horizontal speed, not altitude. A spacecraft needs to travel about 25 times the speed of sound to stay in space.",0.8,0.2
"Most people aren’t aware that orbit (and “zero” gravity) is all about horizontal speed, not altitude. A spacecraft needs to travel about 25 times the speed of sound to stay in space.",0.8,0.2
For sure!,0.0,1.0
Excited to have Larry Ellison & Kathleen Wilson-Thompson join the Tesla board!,0.324700703316557,0.675299296683443
Excited to have Larry Ellison & Kathleen Wilson-Thompson join the Tesla board!,0.324700703316557,0.675299296683443
A 16 year old who has better reasoning & more heart than the vast majority of political leaders,0.27505050505050505,0.724949494949495
Good idea,0.2,0.8
Good idea,0.2,0.8
"Max thrust version of Raptor should achieve true T/W > 170. Target is 1.5 ton engine with >260 t-F. Max Isp version should achieve ~380 sec, but T/W probably <120 due to big nozzle. These are just guesses for now.",0.5,0.5
About to be upgraded to Chromium,0.2,0.8
Sure,0.5214516728901778,0.4785483271098222
Can’t wait to bring Tesla to Brazil. One of my favorite countries!,0.0,1.0
"Yeah, it might break",0.8,0.2
"Based on our data, Autopilot miles appear to be twice as safe as manually driven miles, and we expect this to improve further",0.5703723404255319,0.4296276595744681
Reminder to US buyers that the $7500 tax credit cuts in half in 5 days! Order online at http://Tesla.com to see if there is any inventory left in your region or visit Tesla stores.,0.5214516728901778,0.4785483271098222
Reminder to US buyers that the $7500 tax credit cuts in half in 5 days! Order online at http://Tesla.com to see if there is any inventory left in your region or visit Tesla stores.,0.5214516728901778,0.4785483271098222
Love the Concorde,0.6112058021615978,0.3887941978384021
I know that area well. Best would be to add ramps into the tunnel system from the basement levels of the parking lots surrounding 3rd St.,0.7,0.3
"Also, Tesla policy is that if you order a car without a test drive you get 3 days to return for full refund vs 1 day if you do get a test drive (resources are overbooked)",0.4,0.6
We don’t judge. Any pic you want!,0.48189603386480756,0.5181039661351925
We don’t judge. Any pic you want!,0.48189603386480756,0.5181039661351925
In the order that they were written,0.1,0.9
Edgy move,0.0636986301369863,0.9363013698630137
Already being done,1.0,0.0
The FSD upgrade is the Tesla computer with our NN chip,0.9,0.1
"Thanks, will consider next year",1.0,0.0
Shareholders could either to sell at 420 or hold shares & go private,0.7,0.3
Shareholders could either to sell at 420 or hold shares & go private,0.7,0.3
Shareholders could either to sell at 420 or hold shares & go private,0.7,0.3
Good question,0.9,0.1
Æsthetics,0.0,1.0
Æsthetics,0.0,1.0
Æsthetics,0.0,1.0
Almost ready. We expanded the early access program to 1000 more users a few days ago.,0.0,1.0
Ripley,0.4978463955026456,0.5021536044973545
Ripley,0.4978463955026456,0.5021536044973545
Ripley,0.4978463955026456,0.5021536044973545
Ripley,0.4978463955026456,0.5021536044973545
 this song is hard,0.5749206349206349,0.42507936507936506
That would great!,0.0,1.0
That would great!,0.0,1.0
That would great!,0.0,1.0
That would great!,0.0,1.0
I don’t have a controlling vote now & wouldn’t expect any shareholder to have one if we go private. I won’t be selling in either scenario.,0.1,0.9
I don’t have a controlling vote now & wouldn’t expect any shareholder to have one if we go private. I won’t be selling in either scenario.,0.1,0.9
This require hardware,0.9,0.1
"Good question. NHTSA is great for fundamental structural safety, except for unbelted front passenger occupant factor. Very rare these days for front passenger to be unbelted. NCAP also great, but there are some weird headlight angle factors. Super inside baseball stuff …",0.6112058021615978,0.3887941978384021
Spaceballs,0.2,0.8
High time we had a Tesla coil!,0.5766117406691808,0.42338825933081925
My hope is *all* current investors remain with Tesla even if we’re private. Would create special purpose fund enabling anyone to stay with Tesla. Already do this with Fidelity’s SpaceX investment.,0.0,1.0
My hope is *all* current investors remain with Tesla even if we’re private. Would create special purpose fund enabling anyone to stay with Tesla. Already do this with Fidelity’s SpaceX investment.,0.0,1.0
My hope is *all* current investors remain with Tesla even if we’re private. Would create special purpose fund enabling anyone to stay with Tesla. Already do this with Fidelity’s SpaceX investment.,0.0,1.0
My hope is *all* current investors remain with Tesla even if we’re private. Would create special purpose fund enabling anyone to stay with Tesla. Already do this with Fidelity’s SpaceX investment.,0.0,1.0
Physics can be thought of as the compression algorithms of reality,0.4896091964572727,0.5103908035427274
Somewhere between 500% & 2000%,0.5111111111111111,0.48888888888888893
Somewhere between 500% & 2000%,0.5111111111111111,0.48888888888888893
We’re doomed!,0.0,1.0
We’re doomed!,0.0,1.0
"Tesla is building a major engineering team in China, incl heavy focus on software/firmware for factory & car",0.6112058021615978,0.3887941978384021
"About 10 orbit synch windows, which are every 26 months, so self-sufficiency around 2050",0.4896091964572727,0.5103908035427274
"In recent years, hours were much higher. Don’t recommend though — bad for health & happiness. But no choice or Tesla would die. Hope to reduce to 80 hours next year.",0.4,0.6
"In recent years, hours were much higher. Don’t recommend though — bad for health & happiness. But no choice or Tesla would die. Hope to reduce to 80 hours next year.",0.4,0.6
Coming hopefully later this year,0.7590529247910863,0.24094707520891365
"Thanks John, really admire you too! I think you’re one of the best engineers ever. Hope you return to working on rockets one day.",0.8447364125660478,0.15526358743395216
Ok,0.6309956297572396,0.36900437024276034
"Full year production is usually ~70% of peak daily rate, so 500/year. Still, non-trivial at 100,000 tons of thrust/year.",0.7,0.3
"Yeah, system should adapt to most likely destination & anticipate school, then work, if that’s owner preference",0.2,0.8
Yes,0.7591673893313394,0.24083261066866052
Click checkbox under “Advanced Settings”,0.4896091964572727,0.5103908035427274
Click checkbox under “Advanced Settings”,0.4896091964572727,0.5103908035427274
Click checkbox under “Advanced Settings”,0.4896091964572727,0.5103908035427274
True,0.9,0.1
True,0.9,0.1
True,0.9,0.1
"Yeah, we just finished two more propellant domes. SpaceX team & supporting suppliers are doing amazing work ramping Starship production.",0.8621693121693121,0.13783068783068783
 Tesla China Team Such amazing progress!!,0.7,0.3
 Tesla China Team Such amazing progress!!,0.7,0.3
 Tesla China Team Such amazing progress!!,0.7,0.3
"We are tiny, simple creatures",0.8109889890713932,0.18901101092860687
 ,0.0,1.0
 ,0.0,1.0
 ,0.0,1.0
 ,0.1,0.9
Sure ,0.0,1.0
 ,0.0,1.0
Exact Tesla Model 3 in my profile pic costs $35k before incentives & takes 1 minute to buy online at,0.42108225108225106,0.5789177489177489
Totally false. Buried in this incredibly misleading WSJ article is the actual statement from Thiel’s Founder’s Fund: “we have no concerns whatsoever.”,0.6112058021615978,0.3887941978384021
Totally false. Buried in this incredibly misleading WSJ article is the actual statement from Thiel’s Founder’s Fund: “we have no concerns whatsoever.”,0.6112058021615978,0.3887941978384021
Glad you’re ok!,0.0,1.0
Glad you’re ok!,0.0,1.0
Glad you’re ok!,0.0,1.0
Glad you’re ok!,0.0,1.0
Exciting to see all the new electric vehicles coming to market! We created Tesla to accelerate a sustainable future & it’s happening!,0.9714285714285713,0.02857142857142857
Should be coming soon,1.0,0.0
Special Circumstances,0.6621693121693122,0.3378306878306878
"First flight for Falcon Heavy Block 5 means there is some risk of failure between 5% to 10% imo. Many good design improvements from Falcon Heavy demo, but the changes are unproven.",0.0,1.0
Good design imo,0.0,1.0
Good design imo,0.0,1.0
"Trust me, it will be ",0.2166666666666667,0.7833333333333333
"Densification isn’t needed to return the ship & limited cargo from Mars, but it’s an option for increasing cargo return capability if needed",0.3412820512820513,0.6587179487179486
Great actions by Twitter to delete bogus accounts. Will increase usage by real users.,0.5,0.5
"Aiming for 150 tons useful load in fully reusable configuration, but should be at least 100 tons, allowing for mass growth",0.1,0.9
Whoa cool,0.26242063492063494,0.7375793650793651
"We’re working with EU regulators to improve rules. Spirit of rules is correct, but exact language doesn’t quite align with spirit. Navigate on Autopilot working well in rest of world.",0.5606770833333334,0.4393229166666667
im actually cat girl here’s selfie rn,0.0,1.0
im actually cat girl here’s selfie rn,0.0,1.0
I’d love to,0.0,1.0
Tesla Cybertruck (pressurized edition) will be official truck of Mars,0.7,0.3
"Join to create exciting new worlds of technology!! If getting things done matters to you, then @SpaceX, @Tesla, @BoringCompany &amp; @Neuralink are the places to be.",0.6112058021615978,0.3887941978384021
"Join to create exciting new worlds of technology!! If getting things done matters to you, then @SpaceX, @Tesla, @BoringCompany &amp; @Neuralink are the places to be.",0.6112058021615978,0.3887941978384021
Tesla app based payment will soon be rolled out WW. It’s tough making functionality work across so many regulatory domains.,0.175,0.825
Tesla app based payment will soon be rolled out WW. It’s tough making functionality work across so many regulatory domains.,0.175,0.825
Yeah. A lot of work is needed for propellant production on Mars.,0.0,1.0
No change,0.4896091964572727,0.5103908035427274
No change,0.4896091964572727,0.5103908035427274
No change,0.4896091964572727,0.5103908035427274
Those rumors are false,0.3,0.7
Those rumors are false,0.3,0.7
"Overall successful. Aborted at T+51 sec on high mixture ratio, but we were intentionally probing the corners of the box of operating conditions, so not surprising.",0.8815622711515451,0.1184377288484549
"Yeah, it looks like a medieval torture device, but is nonetheless currently used in many human studies! Not hard to be way better.",0.6225416525948442,0.3774583474051559
"Yeah, it looks like a medieval torture device, but is nonetheless currently used in many human studies! Not hard to be way better.",0.6225416525948442,0.3774583474051559
It’s open so that others who are closer to the problem can consider this as one possible solution,0.9,0.1
Semi-infinite,0.7,0.3
Love Awesomo,0.5,0.5
Coming soon,0.8,0.2
Coming soon,0.8,0.2
Coming soon,0.8,0.2
Beyond awesome. He was the real deal.,0.6112058021615978,0.3887941978384021
Beyond awesome. He was the real deal.,0.6112058021615978,0.3887941978384021
Prob wise for version 1 to have legs or we will frag a lot of launch pads,0.1,0.9
Probability that we’re in base Polytopia is highly unlikely - KWM,0.0,1.0
"For sure moon 1st, as it’s only 3 days away & u don’t need interplanetary orbital synchronization",0.3412820512820513,0.6587179487179486
Thanks Sam!,0.5,0.5
Def no forced sales. Hope all shareholders remain. Will be way smoother & less disruptive as a private company. Ends negative propaganda from shorts.,0.4,0.6
Can order online in 2 mins for home delivery & return in 7 days for full refund,0.6112058021615978,0.3887941978384021
Just sent a note to check,0.3,0.7
Just sent a note to check,0.3,0.7
Just sent a note to check,0.3,0.7
Ok ,0.9,0.1
"Anti-matter production would require vast amounts of energy. No need though. We have a super reliable, massive, free fusion reactor called the sun.",0.0,1.0
"Anti-matter production would require vast amounts of energy. No need though. We have a super reliable, massive, free fusion reactor called the sun.",0.0,1.0
"Anti-matter production would require vast amounts of energy. No need though. We have a super reliable, massive, free fusion reactor called the sun.",0.0,1.0
"Nuke Mars refers to a continuous stream of very low fallout nuclear fusion explosions above the atmosphere to create artificial suns. Much like our sun, this would not cause Mars to become radioactive.",0.0,1.0
NK-33 & RD 170/180 are exceptional,0.0,1.0
"Exactly. That’s the critical point for Starship/BFR: more payload than the biggest rocket ever made, but for less money per launch than the smallest (orbital) rocket. Without something that lowers orbital flight cost by 100X, humanity will never be a multiplanet species.",0.62,0.38
"Exactly. That’s the critical point for Starship/BFR: more payload than the biggest rocket ever made, but for less money per launch than the smallest (orbital) rocket. Without something that lowers orbital flight cost by 100X, humanity will never be a multiplanet species.",0.62,0.38
Of course,0.6,0.4
Exactly. It’s a good way to go. Get people with more money to pay for the development!,0.5071711092128043,0.49282889078719566
Just wish Russ Mitchell would improve the *quality* of his fiction. Is this too much to ask!?,0.0,1.0
"UK Model 3 order page goes live next week, followed shortly thereafter by Japan, Australia, New Zealand & Hong Kong",0.0,1.0
Makes a lot of sense,0.0,1.0
Explains why there are so many cat videos,0.8037465688982934,0.19625343110170676
"It does actually generate lift in hypersonic regime, which is important to limit peak heating",0.5,0.5
"It does actually generate lift in hypersonic regime, which is important to limit peak heating",0.5,0.5
"It does actually generate lift in hypersonic regime, which is important to limit peak heating",0.5,0.5
 Norway ,0.5214516728901778,0.4785483271098222
Sounds about right ,0.1,0.9
Sounds about right ,0.1,0.9
Sounds about right ,0.1,0.9
Order Tesla Solar + Powerwall battery for 24/7 clean power & no blackouts!,0.6112058021615978,0.3887941978384021
Did you investigate at all? I’m guessing answer is no. Why?,0.9,0.1
.@cgpgrey drives a Tesla across the loneliest road in America,0.5636986301369863,0.4363013698630137
Pretty much,0.3177136752136752,0.6822863247863248
Pretty much,0.3177136752136752,0.6822863247863248
Pretty much,0.3177136752136752,0.6822863247863248
This is a great meme ,0.0,1.0
This is a great meme ,0.0,1.0
This is a great meme ,0.0,1.0
"Yeah, engineering is ~90% of my time at SpaceX & about ~60% at Tesla",0.14345238095238094,0.856547619047619
A Flock of Bricks,0.675,0.325
Stop censoring science!,0.559020618556701,0.4409793814432989
Stop censoring science!,0.559020618556701,0.4409793814432989
